condition,time_s,time_us,R_m,R_um,Rdot_ms,epsilon,rho_m,P_sat_Pa,P_sat_kPa,film_um
T=283K,1.878073519306e-06,1.878074e+00,4.121154304040e-05,41.211543,25.459928,0.549632763,276.965593,6.090640e+05,609.064,8.788457
T=283K,1.888073519306e-06,1.888074e+00,4.146743726461e-05,41.467437,25.589422,0.559946603,270.723720,6.090640e+05,609.064,8.532563
T=283K,1.898073519306e-06,1.898074e+00,4.172468184391e-05,41.724682,25.724458,0.570442108,264.371904,6.090640e+05,609.064,8.275318
T=283K,1.908073519306e-06,1.908074e+00,4.198333625192e-05,41.983336,25.865441,0.581124370,257.907064,6.090640e+05,609.064,8.016664
T=283K,1.918073519306e-06,1.918074e+00,4.224346447887e-05,42.243464,26.012823,0.591998803,251.325923,6.090640e+05,609.064,7.756536
T=283K,1.928073519306e-06,1.928074e+00,4.250513555801e-05,42.505136,26.167108,0.603071177,244.624990,6.090640e+05,609.064,7.494864
T=283K,1.938073519306e-06,1.938074e+00,4.276842417664e-05,42.768424,26.328862,0.614347653,237.800535,6.090640e+05,609.064,7.231576
T=283K,1.948073519306e-06,1.948074e+00,4.303341138937e-05,43.033411,26.498721,0.625834835,230.848562,6.090640e+05,609.064,6.966589
T=283K,1.958073519306e-06,1.958074e+00,4.330018545588e-05,43.300185,26.677407,0.637539816,223.764779,6.090640e+05,609.064,6.699815
T=283K,1.968073519306e-06,1.968074e+00,4.356884283153e-05,43.568843,26.865738,0.649470241,216.544558,6.090640e+05,609.064,6.431157
T=283K,1.978073519306e-06,1.978074e+00,4.383948934726e-05,43.839489,27.064652,0.661634379,209.182896,6.090640e+05,609.064,6.160511
T=283K,1.988073519306e-06,1.988074e+00,4.411224162619e-05,44.112242,27.275228,0.674041206,201.674360,6.090640e+05,609.064,5.887758
T=283K,1.998073519306e-06,1.998074e+00,4.438722879918e-05,44.387229,27.498717,0.686700510,194.013026,6.090640e+05,609.064,5.612771
T=283K,2.008073519306e-06,2.008074e+00,4.466459460283e-05,44.664595,27.736580,0.699623007,186.192410,6.090640e+05,609.064,5.335405
T=283K,2.018073519306e-06,2.018074e+00,4.494449997206e-05,44.944500,27.990537,0.712820492,178.205371,6.090640e+05,609.064,5.055500
T=283K,2.028073519306e-06,2.028074e+00,4.522712628261e-05,45.227126,28.262631,0.726306024,170.044010,6.090640e+05,609.064,4.772874
T=283K,2.038073519306e-06,2.038074e+00,4.551267945999e-05,45.512679,28.555318,0.740094144,161.699523,6.090640e+05,609.064,4.487321
T=283K,2.048073519306e-06,2.048074e+00,4.580139526510e-05,45.801395,28.871581,0.754201167,153.162039,6.090640e+05,609.064,4.198605
T=283K,2.058073519306e-06,2.058074e+00,4.609354620992e-05,46.093546,29.215094,0.768645540,144.420392,6.090640e+05,609.064,3.906454
T=283K,2.068073519306e-06,2.068074e+00,4.638945078398e-05,46.389451,29.590457,0.783448318,135.461841,6.090640e+05,609.064,3.610549
T=283K,2.078073519306e-06,2.078074e+00,4.668948604487e-05,46.689486,30.003526,0.798633787,126.271687,6.090640e+05,609.064,3.310514
T=283K,2.088073519306e-06,2.088074e+00,4.699410526034e-05,46.994105,30.461922,0.814230313,116.832764,6.090640e+05,609.064,3.005895
T=283K,2.098073519306e-06,2.098074e+00,4.730386341995e-05,47.303863,30.975816,0.830271524,107.124721,6.090640e+05,609.064,2.696137
T=283K,2.108073519306e-06,2.108074e+00,4.761945556069e-05,47.619456,31.559214,0.846797999,97.122999,6.090640e+05,609.064,2.380544
T=283K,2.118073519306e-06,2.118074e+00,4.794177712089e-05,47.941777,32.232156,0.863859800,86.797301,6.090640e+05,609.064,2.058223
T=283K,2.128073519306e-06,2.128074e+00,4.827202484361e-05,48.272025,33.024772,0.881520411,76.109206,6.090640e+05,609.064,1.727975
T=283K,2.138073519306e-06,2.138074e+00,4.861187927126e-05,48.611879,33.985443,0.899863292,65.008206,6.090640e+05,609.064,1.388121
T=283K,2.148073519306e-06,2.148074e+00,4.896387257488e-05,48.963873,35.199330,0.919003613,53.424600,6.090640e+05,609.064,1.036127
T=283K,2.158073519306e-06,2.158074e+00,4.933225863959e-05,49.332259,36.838606,0.939111728,41.255291,6.090640e+05,609.064,0.667741
T=283K,2.168073519306e-06,2.168074e+00,4.972569682225e-05,49.725697,39.343818,0.960468191,28.330490,6.090640e+05,609.064,0.274303
T=293K,0.000000000000e+00,0.000000e+00,6.532168475973e-08,0.065322,0.000000,0.000000002,609.599999,8.494015e+05,849.401,49.934678
T=293K,1.000000000000e-10,1.000000e-04,6.573589806980e-08,0.065736,4.142133,0.000000002,609.599999,8.494015e+05,849.401,49.934264
T=293K,8.935029666051e-10,8.935030e-04,9.372485875364e-08,0.093725,35.272660,0.000000002,609.599999,8.494015e+05,849.401,49.906275
T=293K,1.026360621281e-09,1.026361e-03,9.822947263765e-08,0.098229,33.905565,0.000000007,609.599996,8.494015e+05,849.401,49.901771
T=293K,1.171218068454e-09,1.171218e-03,1.029528594732e-07,0.102953,32.607138,0.000000008,609.599995,8.494015e+05,849.401,49.897047
T=293K,1.329086658531e-09,1.329087e-03,1.079075301428e-07,0.107908,31.384778,0.000000009,609.599995,8.494015e+05,849.401,49.892092
T=293K,1.500997273569e-09,1.500997e-03,1.131067550049e-07,0.113107,30.243769,0.000000010,609.599994,8.494015e+05,849.401,49.886893
T=293K,1.687989107291e-09,1.687989e-03,1.185645971211e-07,0.118565,29.187596,0.000000012,609.599993,8.494015e+05,849.401,49.881435
T=293K,1.891096956125e-09,1.891097e-03,1.242959340615e-07,0.124296,28.218195,0.000000013,609.599992,8.494015e+05,849.401,49.875704
T=293K,2.111337713638e-09,2.111338e-03,1.303164678097e-07,0.130316,27.336147,0.000000015,609.599991,8.494015e+05,849.401,49.869684
T=293K,2.349696958739e-09,2.349697e-03,1.366427232352e-07,0.136643,26.540844,0.000000018,609.599989,8.494015e+05,849.401,49.863357
T=293K,2.607116665724e-09,2.607117e-03,1.432920368330e-07,0.143292,25.830632,0.000000020,609.599988,8.494015e+05,849.401,49.856708
T=293K,2.884485100772e-09,2.884485e-03,1.502825387718e-07,0.150283,25.202947,0.000000024,609.599986,8.494015e+05,849.401,49.849717
T=293K,3.182629876059e-09,3.182630e-03,1.576331324548e-07,0.157633,24.654444,0.000000027,609.599984,8.494015e+05,849.401,49.842367
T=293K,3.502314903421e-09,3.502315e-03,1.653634765213e-07,0.165363,24.181126,0.000000031,609.599981,8.494015e+05,849.401,49.834637
T=293K,3.844241647312e-09,3.844242e-03,1.734939743090e-07,0.173494,23.778479,0.000000036,609.599978,8.494015e+05,849.401,49.826506
T=293K,4.209054671492e-09,4.209055e-03,1.820457751756e-07,0.182046,23.441600,0.000000042,609.599975,8.494015e+05,849.401,49.817954
T=293K,4.597351071378e-09,4.597351e-03,1.910407908566e-07,0.191041,23.165334,0.000000048,609.599971,8.494015e+05,849.401,49.808959
T=293K,5.009693050271e-09,5.009693e-03,2.005017284400e-07,0.200502,22.944396,0.000000056,609.599966,8.494015e+05,849.401,49.799498
T=293K,5.446622681964e-09,5.446623e-03,2.104521398876e-07,0.210452,22.773487,0.000000064,609.599961,8.494015e+05,849.401,49.789548
T=293K,5.908677826389e-09,5.908678e-03,2.209164866088e-07,0.220916,22.647398,0.000000075,609.599955,8.494015e+05,849.401,49.779084
T=293K,6.396408221060e-09,6.396408e-03,2.319202166134e-07,0.231920,22.561091,0.000000086,609.599948,8.494015e+05,849.401,49.768080
T=293K,6.910390928442e-09,6.910391e-03,2.434898513006e-07,0.243490,22.509774,0.000000100,609.599940,8.494015e+05,849.401,49.756510
T=293K,7.451244535210e-09,7.451245e-03,2.556530789543e-07,0.255653,22.488946,0.000000115,609.599930,8.494015e+05,849.401,49.744347
T=293K,8.019641731131e-09,8.019642e-03,2.684388523848e-07,0.268439,22.494434,0.000000134,609.599919,8.494015e+05,849.401,49.731561
T=293K,8.616320108862e-09,8.616320e-03,2.818774887422e-07,0.281877,22.522412,0.000000155,609.599907,8.494015e+05,849.401,49.718123
T=293K,9.242091199876e-09,9.242091e-03,2.960007701744e-07,0.296001,22.569405,0.000000179,609.599892,8.494015e+05,849.401,49.703999
T=293K,9.897847887098e-09,9.897848e-03,3.108420446239e-07,0.310842,22.632288,0.000000207,609.599875,8.494015e+05,849.401,49.689158
T=293K,1.058457041259e-08,1.058457e-02,3.264363265713e-07,0.326436,22.708272,0.000000240,609.599855,8.494015e+05,849.401,49.673564
T=293K,1.130333123580e-08,1.130333e-02,3.428203979230e-07,0.342820,22.794886,0.000000278,609.599832,8.494015e+05,849.401,49.657180
T=293K,1.205529900418e-08,1.205530e-02,3.600329095105e-07,0.360033,22.889959,0.000000322,609.599805,8.494015e+05,849.401,49.639967
T=293K,1.284174188361e-08,1.284174e-02,3.781144838219e-07,0.378114,22.991593,0.000000373,609.599775,8.494015e+05,849.401,49.621886
T=293K,1.366403046948e-08,1.366403e-02,3.971078196666e-07,0.397108,23.098139,0.000000432,609.599739,8.494015e+05,849.401,49.602892
T=293K,1.452364046674e-08,1.452364e-02,4.170577994894e-07,0.417058,23.208176,0.000000501,609.599698,8.494015e+05,849.401,49.582942
T=293K,1.542215529499e-08,1.542216e-02,4.380116000320e-07,0.438012,23.320484,0.000000580,609.599650,8.494015e+05,849.401,49.561988
T=293K,1.636126874309e-08,1.636127e-02,4.600188070027e-07,0.460019,23.434024,0.000000672,609.599594,8.494015e+05,849.401,49.539981
T=293K,1.734278777141e-08,1.734279e-02,4.831315343661e-07,0.483132,23.547916,0.000000779,609.599530,8.494015e+05,849.401,49.516868
T=293K,1.836863553638e-08,1.836864e-02,5.074045488211e-07,0.507405,23.661420,0.000000902,609.599455,8.494015e+05,849.401,49.492595
T=293K,1.944085469422e-08,1.944085e-02,5.328953999931e-07,0.532895,23.773919,0.000001045,609.599369,8.494015e+05,849.401,49.467105
T=293K,2.056161102585e-08,2.056161e-02,5.596645568312e-07,0.559665,23.884904,0.000001211,609.599269,8.494015e+05,849.401,49.440335
T=293K,2.173319741435e-08,2.173320e-02,5.877755506765e-07,0.587776,23.993957,0.000001402,609.599153,8.494015e+05,849.401,49.412224
T=293K,2.295803819809e-08,2.295804e-02,6.172951254496e-07,0.617295,24.100744,0.000001625,609.599019,8.494015e+05,849.401,49.382705
T=293K,2.423869391733e-08,2.423869e-02,6.482933953950e-07,0.648293,24.204999,0.000001882,609.598864,8.494015e+05,849.401,49.351707
T=293K,2.557786646796e-08,2.557787e-02,6.808440108151e-07,0.680844,24.306513,0.000002180,609.598684,8.494015e+05,849.401,49.319156
T=293K,2.697840467405e-08,2.697840e-02,7.150243322312e-07,0.715024,24.405133,0.000002525,609.598476,8.494015e+05,849.401,49.284976
T=293K,2.844331028944e-08,2.844331e-02,7.509156134139e-07,0.750916,24.500747,0.000002925,609.598235,8.494015e+05,849.401,49.249084
T=293K,2.997574443853e-08,2.997574e-02,7.886031937381e-07,0.788603,24.593279,0.000003387,609.597955,8.494015e+05,849.401,49.211397
T=293K,3.157903450619e-08,3.157903e-02,8.281767003307e-07,0.828177,24.682687,0.000003923,609.597632,8.494015e+05,849.401,49.171823
T=293K,3.325668148802e-08,3.325668e-02,8.697302605005e-07,0.869730,24.768954,0.000004544,609.597257,8.494015e+05,849.401,49.130270
T=293K,3.501236781258e-08,3.501237e-02,9.133627249576e-07,0.913363,24.852084,0.000005263,609.596823,8.494015e+05,849.401,49.086637
T=293K,3.684996564887e-08,3.684997e-02,9.591779023539e-07,0.959178,24.932102,0.000006096,609.596320,8.494015e+05,849.401,49.040822
T=293K,3.877354571355e-08,3.877355e-02,1.007284805701e-06,1.007285,25.009047,0.000007060,609.595738,8.494015e+05,849.401,48.992715
T=293K,4.078738659386e-08,4.078739e-02,1.057797911250e-06,1.057798,25.082968,0.000008176,609.595064,8.494015e+05,849.401,48.942202
T=293K,4.289598460385e-08,4.289598e-02,1.110837430447e-06,1.110837,25.153926,0.000009469,609.594284,8.494015e+05,849.401,48.889163
T=293K,4.510406419309e-08,4.510406e-02,1.166529595607e-06,1.166530,25.221992,0.000010966,609.593380,8.494015e+05,849.401,48.833470
T=293K,4.741658892875e-08,4.741659e-02,1.225006959982e-06,1.225007,25.287238,0.000012699,609.592334,8.494015e+05,849.401,48.774993
T=293K,4.983877307352e-08,4.983877e-02,1.286408712937e-06,1.286409,25.349746,0.000014706,609.591122,8.494015e+05,849.401,48.713591
T=293K,5.237609378361e-08,5.237609e-02,1.350881010980e-06,1.350881,25.409598,0.000017030,609.589719,8.494015e+05,849.401,48.649119
T=293K,5.503430395298e-08,5.503430e-02,1.418577325437e-06,1.418577,25.466878,0.000019722,609.588095,8.494015e+05,849.401,48.581423
T=293K,5.781944573122e-08,5.781945e-02,1.489658807583e-06,1.489659,25.521675,0.000022838,609.586214,8.494015e+05,849.401,48.510341
T=293K,6.073786474491e-08,6.073786e-02,1.564294672120e-06,1.564295,25.574074,0.000026445,609.584036,8.494015e+05,849.401,48.435705
T=293K,6.379622505361e-08,6.379623e-02,1.642662599898e-06,1.642663,25.624165,0.000030623,609.581514,8.494015e+05,849.401,48.357337
T=293K,6.700152487366e-08,6.700152e-02,1.724949160846e-06,1.724949,25.672032,0.000035460,609.578594,8.494015e+05,849.401,48.275051
T=293K,7.036111310481e-08,7.036111e-02,1.811350258120e-06,1.811350,25.717764,0.000041060,609.575214,8.494015e+05,849.401,48.188650
T=293K,7.388270669662e-08,7.388271e-02,1.902071594531e-06,1.902072,25.761444,0.000047544,609.571299,8.494015e+05,849.401,48.097928
T=293K,7.757440889339e-08,7.757441e-02,1.997329162372e-06,1.997329,25.803156,0.000055052,609.566767,8.494015e+05,849.401,48.002671
T=293K,8.144472839846e-08,8.144473e-02,2.097349757808e-06,2.097350,25.842982,0.000063744,609.561520,8.494015e+05,849.401,47.902650
T=293K,8.550259950050e-08,8.550260e-02,2.202371521075e-06,2.202372,25.881000,0.000073808,609.555445,8.494015e+05,849.401,47.797628
T=293K,8.975740320658e-08,8.975740e-02,2.312644503775e-06,2.312645,25.917290,0.000085460,609.548411,8.494015e+05,849.401,47.687355
T=293K,9.421898942859e-08,9.421899e-02,2.428431264644e-06,2.428431,25.951927,0.000098950,609.540267,8.494015e+05,849.401,47.571569
T=293K,9.889770027177e-08,9.889770e-02,2.550007495217e-06,2.550007,25.984985,0.000114569,609.530839,8.494015e+05,849.401,47.449993
T=293K,1.038043944758e-07,1.038044e-01,2.677662676922e-06,2.677663,26.016535,0.000132652,609.519923,8.494015e+05,849.401,47.322337
T=293K,1.089504730610e-07,1.089505e-01,2.811700771173e-06,2.811701,26.046647,0.000153588,609.507284,8.494015e+05,849.401,47.188299
T=293K,1.143479062338e-07,1.143479e-01,2.952440944162e-06,2.952441,26.075390,0.000177827,609.492652,8.494015e+05,849.401,47.047559
T=293K,1.200092616074e-07,1.200093e-01,3.100218328104e-06,3.100218,26.102828,0.000205889,609.475712,8.494015e+05,849.401,46.899782
T=293K,1.259477337954e-07,1.259477e-01,3.255384820810e-06,3.255385,26.129026,0.000238378,609.456099,8.494015e+05,849.401,46.744615
T=293K,1.321771754366e-07,1.321772e-01,3.418309925547e-06,3.418310,26.154046,0.000275992,609.433393,8.494015e+05,849.401,46.581690
T=293K,1.387121297112e-07,1.387121e-01,3.589381633281e-06,3.589382,26.177950,0.000319539,609.407105,8.494015e+05,849.401,46.410618
T=293K,1.455678644081e-07,1.455679e-01,3.769007349472e-06,3.769007,26.200797,0.000369955,609.376671,8.494015e+05,849.401,46.230993
T=293K,1.527604076048e-07,1.527604e-01,3.957614867773e-06,3.957615,26.222647,0.000428323,609.341437,8.494015e+05,849.401,46.042385
T=293K,1.603065850182e-07,1.603066e-01,4.155653393079e-06,4.155653,26.243555,0.000495896,609.300645,8.494015e+05,849.401,45.844347
T=293K,1.682240590866e-07,1.682241e-01,4.363594616535e-06,4.363595,26.263581,0.000574127,609.253420,8.494015e+05,849.401,45.636405
T=293K,1.765313698370e-07,1.765314e-01,4.581933845283e-06,4.581934,26.282781,0.000664696,609.198746,8.494015e+05,849.401,45.418066
T=293K,1.852479775920e-07,1.852480e-01,4.811191189888e-06,4.811191,26.301212,0.000769549,609.135450,8.494015e+05,849.401,45.188809
T=293K,1.943943075622e-07,1.943943e-01,5.051912812586e-06,5.051913,26.318930,0.000890939,609.062172,8.494015e+05,849.401,44.948087
T=293K,2.039917963641e-07,2.039918e-01,5.304672239715e-06,5.304672,26.335996,0.001031472,608.977336,8.494015e+05,849.401,44.695328
T=293K,2.139917963641e-07,2.139918e-01,5.568195754908e-06,5.568196,26.352352,0.001194169,608.879122,8.494015e+05,849.401,44.431804
T=293K,2.239917963641e-07,2.239918e-01,5.831870183328e-06,5.831870,26.367443,0.001381127,608.766262,8.494015e+05,849.401,44.168130
T=293K,2.339917963641e-07,2.339918e-01,6.095684796053e-06,6.095685,26.381461,0.001586768,608.642124,8.494015e+05,849.401,43.904315
T=293K,2.439917963641e-07,2.439918e-01,6.359630455333e-06,6.359630,26.394566,0.001811997,608.506161,8.494015e+05,849.401,43.640370
T=293K,2.539917963641e-07,2.539918e-01,6.623699361286e-06,6.623699,26.406891,0.002057717,608.357829,8.494015e+05,849.401,43.376301
T=293K,2.639917963641e-07,2.639918e-01,6.887884849840e-06,6.887885,26.418549,0.002324833,608.196580,8.494015e+05,849.401,43.112115
T=293K,2.739917963641e-07,2.739918e-01,7.152181229804e-06,7.152181,26.429638,0.002614253,608.021867,8.494015e+05,849.401,42.847819
T=293K,2.839917963641e-07,2.839918e-01,7.416583650193e-06,7.416584,26.440242,0.002926884,607.833143,8.494015e+05,849.401,42.583416
T=293K,2.939917963641e-07,2.939918e-01,7.681087991266e-06,7.681088,26.450434,0.003263636,607.629858,8.494015e+05,849.401,42.318912
T=293K,3.039917963641e-07,3.039918e-01,7.945690774298e-06,7.945691,26.460278,0.003625419,607.411462,8.494015e+05,849.401,42.054309
T=293K,3.139917963641e-07,3.139918e-01,8.210389086354e-06,8.210389,26.469831,0.004013146,607.177405,8.494015e+05,849.401,41.789611
T=293K,3.239917963641e-07,3.239918e-01,8.475180517128e-06,8.475181,26.479143,0.004427731,606.927134,8.494015e+05,849.401,41.524819
T=293K,3.339917963641e-07,3.339918e-01,8.740063105625e-06,8.740063,26.488259,0.004870089,606.660099,8.494015e+05,849.401,41.259937
T=293K,3.439917963641e-07,3.439918e-01,9.005035294879e-06,9.005035,26.497219,0.005341137,606.375743,8.494015e+05,849.401,40.994965
T=293K,3.539917963641e-07,3.539918e-01,9.270095893321e-06,9.270096,26.506060,0.005841794,606.073514,8.494015e+05,849.401,40.729904
T=293K,3.639917963641e-07,3.639918e-01,9.535244041658e-06,9.535244,26.514815,0.006372982,605.752855,8.494015e+05,849.401,40.464756
T=293K,3.739917963641e-07,3.739918e-01,9.800479184373e-06,9.800479,26.523514,0.006935622,605.413208,8.494015e+05,849.401,40.199521
T=293K,3.839917963641e-07,3.839918e-01,1.006580104509e-05,10.065801,26.532186,0.007530641,605.054017,8.494015e+05,849.401,39.934199
T=293K,3.939917963641e-07,3.939918e-01,1.033120960523e-05,10.331210,26.540856,0.008158964,604.674720,8.494015e+05,849.401,39.668790
T=293K,4.039917963641e-07,4.039918e-01,1.059670508545e-05,10.596705,26.549548,0.008821522,604.274757,8.494015e+05,849.401,39.403295
T=293K,4.139917963641e-07,4.139918e-01,1.086228792944e-05,10.862288,26.558284,0.009519246,603.853566,8.494015e+05,849.401,39.137712
T=293K,4.239917963641e-07,4.239918e-01,1.112795878981e-05,11.127959,26.567086,0.010253070,603.410582,8.494015e+05,849.401,38.872041
T=293K,4.339917963641e-07,4.339918e-01,1.139371851569e-05,11.393719,26.575973,0.011023932,602.945240,8.494015e+05,849.401,38.606281
T=293K,4.439917963641e-07,4.439918e-01,1.165956814189e-05,11.659568,26.584963,0.011832771,602.456972,8.494015e+05,849.401,38.340432
T=293K,4.539917963641e-07,4.539918e-01,1.192550887936e-05,11.925509,26.594074,0.012680529,601.945210,8.494015e+05,849.401,38.074491
T=293K,4.639917963641e-07,4.639918e-01,1.219154210684e-05,12.191542,26.603323,0.013568153,601.409382,8.494015e+05,849.401,37.808458
T=293K,4.739917963641e-07,4.739918e-01,1.245766936351e-05,12.457669,26.612726,0.014496592,600.848916,8.494015e+05,849.401,37.542331
T=293K,4.839917963641e-07,4.839918e-01,1.272389234255e-05,12.723892,26.622298,0.015466797,600.263238,8.494015e+05,849.401,37.276108
T=293K,4.939917963641e-07,4.939918e-01,1.299021288547e-05,12.990213,26.632054,0.016479724,599.651769,8.494015e+05,849.401,37.009787
T=293K,5.039917963641e-07,5.039918e-01,1.325663297718e-05,13.256633,26.642009,0.017536333,599.013931,8.494015e+05,849.401,36.743367
T=293K,5.139917963641e-07,5.139918e-01,1.352315474166e-05,13.523155,26.652176,0.018637587,598.349143,8.494015e+05,849.401,36.476845
